timestamp, data
08:49:14, 0.6
08:49:15, 0.6
08:49:16, 0.6
08:49:17, 0.6
08:49:18, 0.6
08:49:19, 0.6
08:49:20, 0.6
08:49:21, 0.6
08:49:22, 0.6
08:49:24, 0.6
08:49:25, 0.6
08:49:26, 0.6
08:49:27, 0.6
08:49:28, 0.6
08:49:29, 0.6
08:49:30, 0.6
08:49:31, 0.6
08:49:32, 0.6
08:49:33, 0.6
08:49:34, 0.6
08:49:35, 0.6
08:49:37, 0.6
08:49:38, 0.6
08:49:39, 0.6
08:49:40, 0.6
08:49:41, 0.6
08:49:42, 0.6
08:49:43, 0.6
08:49:44, 0.6
08:49:45, 0.6
08:49:46, 0.6
08:49:47, 0.6
08:49:48, 0.6
08:49:50, 0.6
08:49:51, 0.6
08:49:52, 0.6
08:49:53, 0.6
08:49:54, 0.6
08:49:55, 0.6
08:49:56, 0.6
08:49:57, 0.6
08:49:58, 0.6
08:49:59, 0.6
08:50:00, 0.6
08:50:01, 0.6
08:50:03, 0.6
08:50:04, 0.6
08:50:05, 0.6
08:50:06, 0.6
08:50:07, 0.6
08:50:08, 0.6
08:50:09, 0.6
08:50:10, 0.6
08:50:11, 0.6
08:50:12, 0.6
08:50:13, 0.6
08:50:14, 0.6
08:50:16, 0.6
08:50:17, 0.6
08:50:18, 0.6
08:50:19, 0.6
08:50:20, 0.6
08:50:21, 0.6
08:50:22, 0.5
08:50:23, 0.6
08:50:24, 0.6
08:50:25, 0.6
08:50:26, 0.6
08:50:27, 0.6
08:50:29, 0.6
08:50:30, 0.6
08:50:31, 0.6
08:50:32, 0.6
08:50:33, 0.6
08:50:34, 0.6
08:50:35, 0.6
08:50:36, 0.6
08:50:37, 0.6
08:50:38, 0.6
08:50:39, 0.6
08:50:40, 0.6
08:50:42, 0.6
08:50:43, 0.6
08:50:44, 0.6
08:50:45, 0.6
08:50:46, 0.6
08:50:47, 0.6
08:50:48, 0.6
08:50:49, 0.6
08:50:50, 0.6
08:50:51, 0.6
08:50:52, 0.6
08:50:53, 0.6
08:50:55, 0.6
08:50:56, 0.6
08:50:57, 0.6
08:50:58, 0.6
08:50:59, 0.6
08:51:00, 0.6
08:51:01, 0.6
08:51:02, 0.6
08:51:03, 0.6
08:51:04, 0.6
08:51:05, 0.6
08:51:06, 0.6
08:51:08, 0.6
08:51:09, 0.6
08:51:10, 0.6
08:51:11, 0.6
08:51:12, 0.6
08:51:13, 0.6
08:51:14, 0.6
08:51:15, 0.6
08:51:16, 0.6
08:51:17, 0.6
08:51:18, 0.6
08:51:19, 0.6
08:51:21, 0.6
08:51:22, 0.6
08:51:23, 0.6
08:51:24, 0.6
08:51:25, 0.6
08:51:26, 0.6
08:51:27, 0.6
08:51:28, 0.6
08:51:29, 0.6
08:51:30, 0.6
08:51:31, 0.6
08:51:32, 0.6
08:51:34, 0.6
08:51:35, 0.6
08:51:36, 0.6
08:51:37, 0.6
08:51:38, 0.6
08:51:39, 0.6
08:51:40, 0.6
08:51:41, 0.6
08:51:42, 0.6
08:51:43, 0.6
08:51:44, 0.6
08:51:45, 0.6
08:51:47, 0.6
08:51:48, 0.6
08:51:49, 0.6
08:51:50, 0.6
08:51:51, 0.6
08:51:52, 0.6
08:51:53, 0.6
08:51:54, 0.6
08:51:55, 0.6
08:51:56, 0.6
08:51:57, 0.6
08:51:58, 0.6
08:52:00, 0.6
08:52:01, 0.6
08:52:02, 0.6
08:52:03, 0.6
08:52:04, 0.6
08:52:05, 0.6
08:52:06, 0.6
08:52:07, 0.6
08:52:08, 0.6
08:52:09, 0.6
08:52:10, 0.6
08:52:11, 0.6
08:52:13, 0.6
08:52:14, 0.6
08:52:15, 0.7
08:52:16, 0.7
08:52:17, 0.7
08:52:18, 0.7
08:52:19, 0.7
08:52:20, 0.7
08:52:21, 0.7
08:52:22, 0.7
08:52:23, 0.7
08:52:24, 0.7
08:52:26, 0.7
08:52:27, 0.7
08:52:28, 0.7
08:52:29, 0.7
08:52:30, 0.7
08:52:31, 0.7
08:52:32, 0.7
08:52:33, 0.7
08:52:34, 0.7
08:52:35, 0.7
08:52:36, 0.7
08:52:37, 0.7
08:52:39, 0.7
08:52:40, 0.7
08:52:41, 0.7
08:52:42, 0.7
08:52:43, 0.7
08:52:44, 0.7
08:52:45, 0.7
08:52:46, 0.7
08:52:47, 0.7
08:52:48, 0.7
08:52:49, 0.7
08:52:50, 0.7
08:52:52, 0.7
08:52:53, 0.7
08:52:54, 0.7
08:52:55, 0.7
08:52:56, 0.7
08:52:57, 0.7
08:52:58, 0.7
08:52:59, 0.7
08:53:00, 0.7
08:53:01, 0.7
08:53:02, 0.7
08:53:03, 0.7
08:53:05, 0.7
