timestamp,value
08:32:48, 3.2
08:32:49, 3.2
08:32:50, 3.2
08:32:51, 3.2
08:32:52, 3.2
08:32:53, 3.2
08:32:54, 3.2
08:32:55, 3.2
08:32:56, 3.2
08:32:57, 3.2
08:32:58, 3.2
08:32:59, 3.2
08:33:00, 3.2
08:33:01, 3.2
08:33:02, 3.2
08:33:03, 3.2
08:33:04, 3.2
08:33:06, 3.2
08:33:07, 3.2
08:33:08, 3.2
08:33:09, 3.2
08:33:10, 3.2
08:33:11, 3.2
08:33:12, 3.2
08:33:13, 3.2
08:33:14, 3.2
08:33:15, 3.2
08:33:16, 3.2
08:33:18, 3.2
08:33:19, 3.2
08:33:20, 3.2
08:33:21, 3.2
08:33:22, 3.2
08:33:23, 3.2
08:33:24, 3.2
08:33:25, 3.3
08:33:26, 3.3
08:33:27, 3.3
08:33:28, 3.3
08:33:30, 3.3
08:33:31, 3.3
08:33:32, 3.3
08:33:33, 3.3
08:33:34, 3.3
08:33:35, 3.3
08:33:36, 3.3
08:33:37, 3.3
08:33:38, 3.3
08:33:39, 3.3
08:33:40, 3.3
08:33:42, 3.3
08:33:43, 3.3
08:33:44, 3.3
08:33:45, 3.3
08:33:46, 3.3
08:33:47, 3.3
08:33:48, 3.3
08:33:49, 3.3
08:33:50, 3.3
08:33:51, 3.3
08:33:53, 3.3
08:33:54, 3.3
08:33:55, 3.3
08:33:56, 3.3
08:33:57, 3.3
08:33:58, 3.3
08:33:59, 3.3
08:34:00, 3.3
08:34:01, 3.3
08:34:02, 3.3
08:34:03, 3.3
08:34:05, 3.3
08:34:06, 3.3
08:34:07, 3.3
08:34:08, 3.3
08:34:09, 3.3
08:34:10, 3.3
08:34:11, 3.3
08:34:12, 3.3
08:34:13, 3.3
08:34:14, 3.3
08:34:15, 3.3
08:34:17, 3.3
08:34:18, 3.3
08:34:19, 3.3
08:34:20, 3.3
08:34:21, 3.3
08:34:22, 3.3
08:34:23, 3.3
08:34:24, 3.3
08:34:25, 3.3
08:34:26, 3.3
08:34:27, 3.3
08:34:29, 3.3
08:34:30, 3.3
08:34:31, 3.3
08:34:32, 3.3
08:34:33, 3.3
08:34:34, 3.3
08:34:35, 3.3
08:34:36, 3.3
08:34:37, 3.3
08:34:38, 3.3
08:34:39, 3.3
08:34:41, 3.3
08:34:42, 3.3
08:34:43, 3.3
08:34:44, 3.3
08:34:45, 3.3
08:34:46, 3.3
08:34:47, 3.3
