timestamp,value
14:24:00, 76.99
14:24:01, 76.99
14:24:02, 76.99
14:24:03, 76.99
14:24:04, 76.99
14:24:05, 76.99
14:24:07, 76.99
14:24:08, 76.99
14:24:09, 76.99
14:24:10, 76.99
14:24:11, 76.99
14:24:12, 76.99
14:24:13, 76.99
14:24:14, 76.99
14:24:15, 76.99
14:24:16, 76.99
14:24:17, 76.99
14:24:18, 76.99
14:24:19, 76.99
14:24:21, 76.99
14:24:22, 76.99
14:24:23, 76.99
14:24:24, 76.99
14:24:25, 76.99
14:24:26, 76.99
14:24:27, 76.99
14:24:28, 76.99
14:27:21, 77.23
14:27:22, 77.23
14:27:23, 77.23
14:27:24, 77.73
14:27:25, 77.98
14:27:26, 77.98
14:27:27, 77.98
14:27:28, 77.98
14:27:29, 77.98
14:27:31, 77.98
14:27:32, 77.98
14:27:33, 77.98
14:27:34, 77.98
14:27:35, 77.98
14:27:36, 77.98
14:27:37, 77.98
14:27:38, 77.98
14:27:39, 77.98
14:27:40, 77.98
14:27:41, 77.98
14:27:42, 77.98
14:27:44, 77.98
14:27:45, 77.98
14:27:46, 77.98
14:27:47, 78.50
14:27:48, 78.50
14:27:49, 78.50
14:27:50, 78.50
14:27:51, 78.50
14:27:52, 78.50
14:27:53, 78.50
14:27:54, 78.50
14:27:55, 78.50
14:27:56, 78.50
14:27:58, 78.50
14:27:59, 79.19
14:28:00, 79.42
14:28:01, 80.06
14:28:02, 80.06
14:28:03, 80.06
14:28:04, 80.06
14:28:05, 80.06
14:28:06, 80.06
14:28:07, 80.06
14:28:08, 80.06
14:28:09, 80.06
14:28:10, 80.06
14:28:12, 80.06
14:28:13, 80.06
14:28:14, 80.06
14:28:15, 80.06
14:28:16, 80.06
14:28:17, 80.06
14:28:18, 80.51
14:28:19, 80.51
14:28:20, 81.00
14:28:21, 81.00
14:28:22, 81.25
14:28:23, 81.25
14:28:24, 81.49
14:28:25, 81.49
14:28:27, 81.74
14:28:28, 81.74
14:28:29, 81.74
14:28:30, 81.74
14:28:31, 81.74
14:28:32, 81.74
14:28:33, 81.74
14:28:34, 81.74
14:28:35, 81.74
14:28:36, 81.74
14:28:37, 81.74
14:28:38, 81.74
14:28:39, 81.74
14:28:40, 81.74
14:28:41, 81.74
14:28:43, 81.74
14:28:44, 81.74
14:28:45, 81.74
14:28:46, 81.74
14:28:47, 81.74
14:28:48, 81.74
14:28:49, 81.99
14:28:50, 81.99
14:28:51, 81.99
14:28:52, 81.99
14:28:53, 81.99
14:28:54, 81.99
14:28:55, 81.99
14:28:56, 81.99
14:28:58, 81.99
14:28:59, 81.99
14:29:00, 81.99
14:29:01, 81.99
14:29:02, 81.99
14:29:03, 81.99
14:29:04, 81.99
14:29:05, 81.99
14:29:06, 81.99
14:29:07, 81.99
14:29:08, 81.99
14:29:09, 81.99
14:29:10, 81.99
14:29:11, 81.99
14:29:12, 81.99
14:29:14, 81.99
14:29:15, 81.99
14:29:16, 81.99
14:29:17, 81.99
14:29:18, 81.99
14:29:19, 81.99
14:29:20, 81.99
14:29:21, 81.99
14:29:22, 81.99
14:29:23, 81.99
14:29:24, 81.99
14:29:25, 81.99
14:29:26, 81.99
14:29:27, 81.99
14:29:29, 81.99
14:29:30, 81.99
14:29:31, 81.99
14:29:32, 81.99
14:29:33, 81.99
14:29:34, 81.99
14:29:35, 81.99
14:29:36, 81.99
14:29:37, 81.99
14:29:38, 81.99
14:29:39, 81.99
14:29:40, 81.99
14:29:41, 81.99
14:29:42, 81.99
14:29:43, 81.99
14:29:45, 81.99
14:29:46, 81.99
14:29:47, 81.99
14:29:48, 81.99
14:29:49, 81.99
14:29:50, 81.99
14:29:51, 81.99
14:29:52, 82.23
14:29:53, 82.23
14:29:54, 82.23
14:29:55, 82.23
14:29:56, 82.23
14:29:57, 82.23
14:29:58, 82.23
14:30:00, 82.23
14:30:01, 82.23
14:30:02, 82.23
14:30:03, 82.23
14:30:04, 82.23
14:30:05, 82.23
14:30:06, 82.23
14:30:07, 82.23
14:30:08, 82.23
14:30:09, 82.46
14:30:10, 82.46
14:30:11, 82.46
14:30:12, 82.46
14:30:13, 82.46
14:30:14, 82.46
14:30:16, 82.46
14:30:17, 82.46
14:30:18, 82.46
14:30:19, 82.46
14:30:20, 82.46
14:30:21, 82.46
14:30:22, 82.46
14:30:23, 82.46
14:30:24, 82.46
14:30:25, 82.46
14:30:26, 82.46
14:30:27, 82.46
14:30:28, 82.46
14:30:29, 82.46
14:30:30, 82.46
14:30:32, 82.46
14:30:33, 82.46
14:30:34, 82.46
14:30:35, 82.46
14:30:36, 82.46
14:30:37, 82.46
14:30:38, 82.46
14:30:39, 82.46
14:30:40, 82.46
14:30:41, 82.46
14:30:42, 82.46
14:30:43, 82.46
14:30:44, 82.69
14:30:45, 82.69
14:30:47, 82.69
14:30:48, 82.69
14:30:49, 82.69
14:30:50, 82.69
14:30:51, 82.69
14:30:52, 82.69
14:30:53, 82.69
14:30:54, 82.92
14:30:55, 82.92
14:30:56, 82.92
14:30:57, 82.92
14:30:58, 82.92
14:30:59, 82.92
14:31:00, 82.92
14:31:02, 82.92
14:31:03, 82.92
14:31:04, 82.92
14:31:05, 82.92
14:31:06, 82.92
14:31:07, 82.92
14:31:08, 82.92
14:31:09, 82.92
14:31:10, 82.92
14:31:11, 82.92
14:31:12, 82.92
14:31:13, 83.19
14:31:14, 83.19
14:31:15, 83.19
14:31:17, 83.19
14:31:18, 83.19
14:31:19, 83.19
14:31:20, 83.19
14:31:21, 83.19
14:31:22, 83.19
14:31:23, 83.19
14:31:24, 83.19
14:31:25, 83.19
14:31:26, 83.19
14:31:27, 83.19
14:31:28, 83.42
14:31:29, 83.42
14:31:30, 83.42
14:31:32, 83.42
14:31:33, 83.42
14:31:34, 83.42
14:31:35, 83.42
14:31:36, 83.42
14:31:37, 83.42
14:31:38, 83.42
14:31:39, 83.42
14:31:40, 83.42
14:31:41, 83.42
14:31:42, 83.42
14:31:43, 83.42
14:31:44, 83.42
14:31:45, 83.42
14:31:46, 83.42
14:31:48, 83.42
14:31:49, 83.42
14:31:50, 83.42
14:31:51, 83.42
14:31:52, 83.42
14:31:53, 83.42
14:31:54, 83.42
14:31:55, 83.42
14:31:56, 83.42
14:31:57, 83.42
14:31:58, 83.42
14:31:59, 83.42
14:32:00, 83.42
14:32:01, 83.42
14:32:02, 83.42
14:32:04, 83.42
14:32:05, 83.42
14:32:06, 83.42
14:32:07, 83.42
14:32:08, 83.42
14:32:09, 83.42
14:32:10, 83.42
14:32:11, 83.42
14:32:12, 83.42
14:32:13, 83.42
14:32:14, 83.42
14:32:15, 83.42
14:32:16, 83.42
14:32:17, 83.42
14:32:18, 83.42
14:32:20, 83.42
14:32:21, 83.42
14:32:22, 83.42
14:32:23, 83.42
14:32:24, 83.42
14:32:25, 83.42
14:32:26, 83.42
14:32:27, 83.42
14:32:28, 83.42
14:32:29, 83.42
14:32:30, 83.42
14:32:31, 83.42
14:32:32, 83.42
14:32:33, 83.42
14:32:34, 83.42
14:32:36, 83.42
14:32:37, 83.42
14:32:38, 83.42
14:32:39, 83.42
14:32:40, 83.42
14:32:41, 83.42
14:32:42, 83.42
14:32:43, 83.42
14:32:44, 83.42
14:32:45, 83.42
14:32:46, 83.42
14:32:47, 83.42
14:32:48, 83.42
14:32:49, 83.42
14:32:50, 83.66
14:32:52, 83.66
14:32:53, 83.66
14:32:54, 83.88
14:32:55, 84.10
14:32:56, 84.10
14:32:57, 84.10
14:32:58, 84.10
14:32:59, 84.10
14:33:00, 84.10
14:33:01, 84.10
14:33:02, 84.10
14:33:03, 84.10
14:33:04, 84.10
