timestamp, data
11:48:35, 0.5
11:48:36, 0.5
11:48:38, 0.5
11:48:39, 0.5
11:48:40, 0.5
11:48:41, 0.5
11:48:42, 0.5
11:48:43, 0.5
11:48:44, 0.5
11:48:45, 0.5
11:48:46, 0.5
11:48:47, 0.5
11:48:48, 0.5
11:48:49, 0.5
11:48:51, 0.5
11:48:52, 0.5
11:48:53, 0.5
11:48:54, 0.5
11:48:55, 0.5
11:48:56, 0.5
11:48:57, 0.5
11:48:58, 0.5
11:48:59, 0.5
11:49:00, 0.5
11:49:01, 0.5
11:49:02, 0.5
11:49:04, 0.5
11:49:05, 0.5
11:49:06, 0.5
11:49:07, 0.5
11:49:08, 0.5
11:49:09, 0.5
11:49:10, 0.5
11:49:11, 0.5
11:49:12, 0.5
11:49:13, 0.5
11:49:14, 0.5
11:49:15, 0.5
11:49:17, 0.5
11:49:18, 0.5
11:49:19, 0.5
11:49:20, 0.5
11:49:21, 0.5
11:49:22, 0.5
11:49:23, 0.5
11:49:24, 0.5
11:49:25, 0.5
11:49:26, 0.5
11:49:27, 0.5
11:49:28, 0.5
11:49:30, 0.5
11:49:31, 0.5
11:49:32, 0.5
11:49:33, 0.5
11:49:34, 0.5
11:49:35, 0.5
11:49:36, 0.5
11:49:37, 0.5
11:49:38, 0.5
11:49:39, 0.5
11:49:40, 0.5
11:49:41, 0.5
11:49:43, 0.5
11:49:44, 0.5
11:49:45, 0.5
11:49:46, 0.5
11:49:47, 0.5
11:49:48, 0.5
11:49:49, 0.5
11:49:50, 0.5
11:49:51, 0.5
11:49:52, 0.5
11:49:53, 0.5
11:49:54, 0.5
11:49:56, 0.5
11:49:57, 0.5
11:49:58, 0.5
11:49:59, 0.5
11:50:00, 0.5
11:50:01, 0.5
11:50:02, 0.5
11:50:03, 0.5
11:50:04, 0.5
11:50:05, 0.5
11:50:06, 0.5
11:50:07, 0.5
11:50:09, 0.5
11:50:10, 0.5
11:50:11, 0.5
11:50:12, 0.5
11:50:13, 0.5
11:50:14, 0.5
11:50:15, 0.5
11:50:16, 0.5
11:50:17, 0.5
11:50:18, 0.5
11:50:19, 0.4
11:50:20, 0.5
11:50:22, 0.5
11:50:23, 0.5
11:50:24, 0.4
11:50:25, 0.5
11:50:26, 0.5
11:50:27, 0.5
11:50:28, 0.4
11:50:29, 0.4
11:50:30, 0.4
11:50:31, 0.4
11:50:32, 0.4
11:50:33, 0.4
11:50:35, 0.4
11:50:36, 0.4
11:50:37, 0.4
11:50:38, 0.4
11:50:39, 0.4
11:50:40, 0.4
11:50:41, 0.4
11:50:42, 0.4
11:50:43, 0.4
11:50:44, 0.4
11:50:45, 0.4
11:50:46, 0.4
11:50:48, 0.4
11:50:49, 0.4
11:50:50, 0.4
11:50:51, 0.4
11:50:52, 0.4
11:50:53, 0.4
11:50:54, 0.4
11:50:55, 0.4
11:50:56, 0.4
11:50:57, 0.4
11:50:58, 0.4
11:50:59, 0.4
11:51:01, 0.4
11:51:02, 0.4
11:51:03, 0.4
11:51:04, 0.4
11:51:05, 0.4
11:51:06, 0.4
11:51:07, 0.4
11:51:08, 0.4
11:51:09, 0.4
11:51:10, 0.4
11:51:11, 0.4
11:51:12, 0.4
11:51:13, 0.4
11:51:15, 0.4
11:51:16, 0.4
11:51:17, 0.4
11:51:18, 0.4
